Unnamed: 0,Player,Nation,Position,Age,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Goals Made,Penalty Attempts,Yellow Cards,Red Cards,xG,npxG,xAG,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Receives,Goals Per 90,Assists Per 90,Goals + Assists Per 90,Non-Penalty Goals Per 90,Non-Penalty Goals + Assists Per 90,xG Per 90,xAG Per 90,xG + xAG Per 90,npxG Per 90,npxG + xAG Per 90,name_clean,position,foot,height_in_cm,current_club_domestic_competition_id,market_value_in_eur,highest_market_value_in_eur,image_url,url
423,Oihan Sancet,ESP,MT,24,29,19,"1,620",18.0,15,1,16,12,3,3,2,0,9.7,7.3,1.9,9.2,52,90,115,0.83,0.06,0.89,0.67,0.72,0.54,0.1,0.64,0.4,0.51,oihan sancet,Midfield,right,188.0,ES1,60000000.0,60000000.0,https://img.a.transfermarkt.technology/portrait/header/571020-1709676037.png?lm=1,https://www.transfermarkt.co.uk/oihan-sancet/profil/spieler/571020
424,Óscar de Marcos,ESP,DF,35,26,17,"1,564",17.4,0,4,4,0,0,0,0,0,1.0,1.0,2.6,3.6,26,102,78,0.0,0.23,0.23,0.0,0.23,0.06,0.15,0.21,0.06,0.21,oscar de marcos,Defender,right,182.0,ES1,1500000.0,10000000.0,https://img.a.transfermarkt.technology/portrait/header/96718-1709675357.png?lm=1,https://www.transfermarkt.co.uk/oscar-de-marcos/profil/spieler/96718
425,Andoni Gorosabel,ESP,DF,27,20,17,"1,485",16.5,0,2,2,0,0,0,5,0,0.3,0.3,1.8,2.1,17,51,59,0.0,0.12,0.12,0.0,0.12,0.02,0.11,0.13,0.02,0.13,andoni gorosabel,Defender,right,174.0,ES1,5000000.0,10000000.0,https://img.a.transfermarkt.technology/portrait/header/289255-1739190147.jpeg?lm=1,https://www.transfermarkt.co.uk/andoni-gorosabel/profil/spieler/289255
426,Unai Gómez,ESP,"MT,AT",21,32,14,"1,284",14.3,1,3,4,1,0,0,1,0,1.9,1.9,0.8,2.7,19,23,49,0.07,0.21,0.28,0.07,0.28,0.13,0.06,0.19,0.13,0.19,unai gomez,Midfield,left,183.0,ES1,6000000.0,8000000.0,https://img.a.transfermarkt.technology/portrait/header/834752-1709676122.png?lm=1,https://www.transfermarkt.co.uk/unai-gomez/profil/spieler/834752
427,Julen Agirrezabala,ESP,GB,23,14,14,"1,206",13.4,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,julen agirrezabala,Goalkeeper,left,187.0,ES1,15000000.0,15000000.0,https://img.a.transfermarkt.technology/portrait/header/625014-1709674945.png?lm=1,https://www.transfermarkt.co.uk/julen-agirrezabala/profil/spieler/625014
428,Mikel Vesga,ESP,MT,31,25,10,988,11.0,0,0,0,0,0,1,1,0,1.2,0.4,1.0,1.4,10,64,22,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.2,0.04,0.13,mikel vesga,Midfield,left,191.0,ES1,3000000.0,6000000.0,https://img.a.transfermarkt.technology/portrait/header/300168-1709675412.png?lm=1,https://www.transfermarkt.co.uk/mikel-vesga/profil/spieler/300168
429,Iñigo Lekue,ESP,DF,31,16,8,773,8.6,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,13,35,21,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,inigo lekue,Defender,right,180.0,ES1,2500000.0,7500000.0,https://img.a.transfermarkt.technology/portrait/header/255501-1709675295.png?lm=1,https://www.transfermarkt.co.uk/inigo-lekue/profil/spieler/255501
430,Maroan Sannadi,MAR,AT,23,16,7,754,8.4,1,1,2,1,0,0,0,0,3.5,3.5,0.6,4.1,21,15,67,0.12,0.12,0.24,0.12,0.24,0.41,0.07,0.48,0.41,0.48,maroan sannadi,Attack,right,192.0,ES1,5000000.0,5000000.0,https://img.a.transfermarkt.technology/portrait/header/1054934-1736857054.jpg?lm=1,https://www.transfermarkt.co.uk/maroan-sannadi/profil/spieler/1054934
431,Álvaro djaló,ESP,AT,24,17,7,659,7.3,1,0,1,1,0,0,2,0,0.8,0.8,0.9,1.7,22,13,60,0.14,0.0,0.14,0.14,0.14,0.11,0.12,0.23,0.11,0.23,alvaro djalo,Attack,right,175.0,ES1,8000000.0,15000000.0,https://img.a.transfermarkt.technology/portrait/header/671649-1732115086.jpg?lm=1,https://www.transfermarkt.co.uk/alvaro-djalo/profil/spieler/671649
432,Unai Núñez,ESP,DF,27,10,7,645,7.2,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.3,2,26,0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,unai nunez,Defender,right,186.0,ES1,3000000.0,20000000.0,https://img.a.transfermarkt.technology/portrait/header/338285-1620308088.jpg?lm=1,https://www.transfermarkt.co.uk/unai-nunez/profil/spieler/338285
433,Alex Padilla,ESP,GB,20,5,3,321,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alex padilla,Goalkeeper,right,190.0,ES1,200000.0,200000.0,https://img.a.transfermarkt.technology/portrait/header/834483-1709676711.png?lm=1,https://www.transfermarkt.co.uk/alex-padilla/profil/spieler/834483
434,Ander Herrera,ESP,MT,34,8,2,273,3.0,0,0,0,0,0,1,2,0,1.7,0.9,0.1,1.1,2,16,5,0.0,0.0,0.0,0.0,0.0,0.57,0.04,0.61,0.31,0.35,ander herrera,Midfield,right,182.0,ES1,2000000.0,30000000.0,https://img.a.transfermarkt.technology/portrait/header/99343-1709675915.png?lm=1,https://www.transfermarkt.co.uk/ander-herrera/profil/spieler/99343
435,Peio Canales,ESP,"MT,AT",19,8,2,259,2.9,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,6,6,11,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.15,0.07,0.15,peio canales,Midfield,right,175.0,ES1,500000.0,500000.0,https://img.a.transfermarkt.technology/portrait/header/1056966-1709678026.png?lm=1,https://www.transfermarkt.co.uk/peio-canales/profil/spieler/1056966
437,Aingeru Olabarrieta,ESP,AT,18,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aingeru olabarrieta,Attack,left,182.0,ES1,500000.0,500000.0,https://img.a.transfermarkt.technology/portrait/header/1056971-1709678151.png?lm=1,https://www.transfermarkt.co.uk/aingeru-olabarrieta/profil/spieler/1056971
438,Adu Ares,ESP,AT,22,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adu ares,Attack,right,183.0,ES1,2000000.0,2000000.0,https://img.a.transfermarkt.technology/portrait/header/895480-1709676270.png?lm=1,https://www.transfermarkt.co.uk/adu-ares/profil/spieler/895480
440,Sergi Cardona,ESP,DF,25,35,34,"2,945",32.7,1,7,8,1,0,0,11,0,2.4,2.4,5.8,8.2,52,77,198,0.03,0.21,0.24,0.03,0.24,0.07,0.18,0.25,0.07,0.25,sergi cardona,Defender,both,186.0,ES1,8000000.0,8000000.0,https://img.a.transfermarkt.technology/portrait/header/678406-1697540707.jpg?lm=1,https://www.transfermarkt.co.uk/sergi-cardona/profil/spieler/678406
441,Alex Baena,ESP,"MT,AT",23,32,30,"2,595",28.8,7,9,16,7,0,1,9,0,7.1,6.3,11.7,18.1,91,189,154,0.24,0.31,0.55,0.24,0.55,0.25,0.41,0.65,0.22,0.63,alex baena,Attack,right,174.0,ES1,50000000.0,50000000.0,https://img.a.transfermarkt.technology/portrait/header/548111-1714487266.jpg?lm=1,https://www.transfermarkt.co.uk/alex-baena/profil/spieler/548111
442,Santi Comesaña,ESP,MT,27,35,30,"2,560",28.4,4,2,6,4,0,0,7,0,4.6,4.6,2.0,6.6,39,154,58,0.14,0.07,0.21,0.14,0.21,0.16,0.07,0.23,0.16,0.23,santi comesana,Midfield,both,188.0,ES1,8000000.0,8000000.0,https://img.a.transfermarkt.technology/portrait/header/380598-1726231263.jpg?lm=1,https://www.transfermarkt.co.uk/santi-comesana/profil/spieler/380598
443,Logan Costa,CPV,DF,23,32,28,"2,587",28.7,2,1,3,2,0,0,3,0,0.7,0.7,0.6,1.3,25,116,10,0.07,0.03,0.1,0.07,0.1,0.02,0.02,0.05,0.02,0.05,logan costa,Defender,right,190.0,ES1,15000000.0,18000000.0,https://img.a.transfermarkt.technology/portrait/header/484988-1708555203.jpg?lm=1,https://www.transfermarkt.co.uk/logan-costa/profil/spieler/484988
444,Kiko Femenía,ESP,DF,33,28,27,"2,227",24.7,0,1,1,0,0,0,7,0,0.4,0.4,1.3,1.7,52,112,44,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.07,0.01,0.07,kiko femenia,Defender,right,174.0,ES1,1200000.0,6000000.0,https://img.a.transfermarkt.technology/portrait/header/76467-1726231817.jpg?lm=1,https://www.transfermarkt.co.uk/kiko-femenia/profil/spieler/76467
446,Pape Gueye,SEN,MT,25,34,26,"2,224",24.7,4,0,4,4,0,0,6,2,3.4,3.4,1.1,4.5,36,156,69,0.16,0.0,0.16,0.16,0.16,0.14,0.04,0.18,0.14,0.18,pape gueye,Midfield,left,189.0,ES1,10000000.0,12000000.0,https://img.a.transfermarkt.technology/portrait/header/485963-1604255792.jpg?lm=1,https://www.transfermarkt.co.uk/pape-gueye/profil/spieler/485963
447,Thierno Barry,FRA,AT,21,35,25,"2,323",25.8,11,4,15,10,1,1,4,0,12.5,11.7,2.9,14.6,44,27,124,0.43,0.15,0.58,0.39,0.54,0.48,0.11,0.6,0.45,0.57,thierno barry,Attack,right,195.0,ES1,14000000.0,14000000.0,https://img.a.transfermarkt.technology/portrait/header/937941-1743672693.jpg?lm=1,https://www.transfermarkt.co.uk/thierno-barry/profil/spieler/937941
449,Ayoze Pérez,ESP,AT,31,30,22,"1,970",21.9,19,2,21,19,0,0,4,0,12.7,12.7,3.0,15.7,59,73,124,0.87,0.09,0.96,0.87,0.96,0.58,0.13,0.71,0.58,0.71,ayoze perez,Attack,right,178.0,ES1,10000000.0,30000000.0,https://img.a.transfermarkt.technology/portrait/header/246968-1716803546.jpg?lm=1,https://www.transfermarkt.co.uk/ayoze-perez/profil/spieler/246968
450,Diego Conde,ESP,GB,25,22,22,"1,962",21.8,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.05,0.05,0.0,0.05,0.0,0.01,0.01,0.0,0.01,diego conde,Goalkeeper,right,188.0,ES1,10000000.0,10000000.0,https://img.a.transfermarkt.technology/portrait/header/341713-1669364743.jpg?lm=1,https://www.transfermarkt.co.uk/diego-conde/profil/spieler/341713
451,Juan Foyth,ARG,DF,26,19,17,"1,517",16.9,1,0,1,1,0,0,4,0,2.4,2.4,0.3,2.8,13,65,11,0.06,0.0,0.06,0.06,0.06,0.14,0.02,0.16,0.14,0.16,juan foyth,Defender,right,187.0,ES1,10000000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/480763-1662668281.jpg?lm=1,https://www.transfermarkt.co.uk/juan-foyth/profil/spieler/480763
452,Raúl Albiol,ESP,DF,38,15,14,"1,188",13.2,0,0,0,0,0,0,5,0,0.1,0.1,0.0,0.1,3,34,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,raul albiol,Defender,right,190.0,ES1,1300000.0,18000000.0,https://img.a.transfermarkt.technology/portrait/header/15452-1664974689.jpg?lm=1,https://www.transfermarkt.co.uk/raul-albiol/profil/spieler/15452
453,Willy Kambwala,FRA,DF,19,19,12,"1,117",12.4,0,0,0,0,0,0,1,1,0.3,0.3,0.1,0.5,2,16,0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,willy kambwala,Defender,right,192.0,ES1,4000000.0,5000000.0,https://img.a.transfermarkt.technology/portrait/header/780630-1743688107.jpg?lm=1,https://www.transfermarkt.co.uk/willy-kambwala/profil/spieler/780630
454,Pau Navarro,ESP,DF,19,17,8,916,10.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,40,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pau navarro,Defender,right,185.0,ES1,1000000.0,1000000.0,https://img.a.transfermarkt.technology/portrait/header/1061336-1734596703.jpg?lm=1,https://www.transfermarkt.co.uk/pau-navarro/profil/spieler/1061336
455,Eric Bailly,CIV,DF,30,12,8,617,6.9,0,0,0,0,0,0,2,1,0.3,0.3,0.0,0.3,1,18,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,eric bailly,Defender,right,187.0,ES1,2500000.0,35000000.0,https://img.a.transfermarkt.technology/portrait/header/286384-1696075364.png?lm=1,https://www.transfermarkt.co.uk/eric-bailly/profil/spieler/286384
456,Denis Suárez,ESP,MT,30,21,7,608,6.8,1,1,2,1,0,0,0,0,0.9,0.9,1.5,2.4,27,35,24,0.15,0.15,0.3,0.15,0.3,0.14,0.22,0.36,0.14,0.36,denis suarez,Midfield,right,176.0,ES1,1300000.0,18000000.0,https://img.a.transfermarkt.technology/portrait/header/165007-1687272769.jpg?lm=1,https://www.transfermarkt.co.uk/denis-suarez/profil/spieler/165007
457,Ilias Akhomach,MAR,"MT,AT",20,11,7,584,6.5,1,0,1,1,0,0,1,0,0.6,0.6,1.0,1.6,30,12,64,0.15,0.0,0.15,0.15,0.15,0.09,0.15,0.23,0.09,0.23,ilias akhomach,Attack,left,175.0,ES1,15000000.0,15000000.0,https://img.a.transfermarkt.technology/portrait/header/709969-1636472170.jpg?lm=1,https://www.transfermarkt.co.uk/ilias-akhomach/profil/spieler/709969
458,Gerard Moreno,ESP,AT,32,17,6,721,8.0,3,2,5,0,3,3,0,0,4.2,1.8,3.6,5.5,19,53,60,0.37,0.25,0.62,0.0,0.25,0.53,0.45,0.98,0.23,0.69,gerard moreno,Attack,left,180.0,ES1,5000000.0,40000000.0,https://img.a.transfermarkt.technology/portrait/header/177467-1726231623.jpg?lm=1,https://www.transfermarkt.co.uk/gerard-moreno/profil/spieler/177467
459,Tajon Buchanan,CAN,MT,25,13,4,416,4.6,1,2,3,1,0,0,2,0,0.9,0.9,0.5,1.4,19,5,45,0.22,0.43,0.65,0.22,0.65,0.19,0.12,0.31,0.19,0.31,tajon buchanan,Attack,right,183.0,ES1,6000000.0,12000000.0,https://img.a.transfermarkt.technology/portrait/header/638793-1673727337.jpg?lm=1,https://www.transfermarkt.co.uk/tajon-buchanan/profil/spieler/638793
460,Arnaut Danjuma,NED,AT,27,3,3,200,2.2,2,0,2,2,0,0,1,0,0.8,0.8,0.0,0.8,4,1,17,0.9,0.0,0.9,0.9,0.9,0.37,0.01,0.38,0.37,0.38,arnaut danjuma,Attack,right,178.0,ES1,5000000.0,50000000.0,https://img.a.transfermarkt.technology/portrait/header/355861-1674657323.jpg?lm=1,https://www.transfermarkt.co.uk/arnaut-danjuma/profil/spieler/355861
461,Ramón Terrats,ESP,"MT,AT",23,11,1,131,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.3,1,7,3,0.0,0.0,0.0,0.0,0.0,0.04,0.19,0.22,0.04,0.22,ramon terrats,Midfield,left,181.0,ES1,4000000.0,4000000.0,https://img.a.transfermarkt.technology/portrait/header/783396-1726231968.jpg?lm=1,https://www.transfermarkt.co.uk/ramon-terrats/profil/spieler/783396
462,Pau Cabanes,ESP,"MT,AT",19,10,0,163,1.8,1,0,1,1,0,0,0,0,0.5,0.5,0.4,0.9,10,11,33,0.55,0.0,0.55,0.55,0.55,0.26,0.22,0.47,0.26,0.47,pau cabanes,Attack,right,179.0,ES1,800000.0,800000.0,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/pau-cabanes/profil/spieler/1063553
467,Diego Llorente,ESP,DF,30,30,29,"2,519",28.0,2,0,2,2,0,0,4,0,1.5,1.5,0.3,1.8,7,81,3,0.07,0.0,0.07,0.07,0.07,0.05,0.01,0.06,0.05,0.06,diego llorente,Defender,right,186.0,ES1,6000000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/246291-1675246130.jpg?lm=1,https://www.transfermarkt.co.uk/diego-llorente/profil/spieler/246291
467,Diego Llorente,ESP,DF,30,30,29,"2,519",28.0,2,0,2,2,0,0,4,0,1.5,1.5,0.3,1.8,7,81,3,0.07,0.0,0.07,0.07,0.07,0.05,0.01,0.06,0.05,0.06,diego llorente,Attack,right,180.0,PO1,100000.0,100000.0,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/diego-llorente/profil/spieler/710131
468,Johnny Cardoso,USA,MT,22,28,24,"2,144",23.8,3,1,4,3,0,0,4,0,2.0,2.0,0.9,3.0,19,71,28,0.13,0.04,0.17,0.13,0.17,0.09,0.04,0.12,0.09,0.12,johnny cardoso,Midfield,right,186.0,ES1,20000000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/689505-1742036970.jpg?lm=1,https://www.transfermarkt.co.uk/johnny-cardoso/profil/spieler/689505
469,Natan,BRA,DF,23,31,23,"2,175",24.2,1,1,2,1,0,0,5,1,0.3,0.3,0.6,1.0,12,52,6,0.04,0.04,0.08,0.04,0.08,0.01,0.03,0.04,0.01,0.04,natan,Defender,left,188.0,ES1,9000000.0,13000000.0,https://img.a.transfermarkt.technology/portrait/header/735568-1708553167.jpg?lm=1,https://www.transfermarkt.co.uk/natan/profil/spieler/735568
470,Marc Bartra,ESP,DF,33,25,23,"2,099",23.3,2,1,3,2,0,0,2,0,1.2,1.2,0.2,1.4,7,68,1,0.09,0.04,0.13,0.09,0.13,0.05,0.01,0.06,0.05,0.06,marc bartra,Defender,right,184.0,ES1,1000000.0,22000000.0,https://img.a.transfermarkt.technology/portrait/header/99922-1724053472.jpg?lm=1,https://www.transfermarkt.co.uk/marc-bartra/profil/spieler/99922
471,Romain Perraud,FRA,DF,26,28,22,"2,002",22.2,2,2,4,2,0,0,8,1,0.6,0.6,1.6,2.1,51,62,106,0.09,0.09,0.18,0.09,0.18,0.02,0.07,0.1,0.02,0.1,romain perraud,Defender,left,173.0,ES1,5000000.0,12000000.0,https://img.a.transfermarkt.technology/portrait/header/318523-1582538263.jpg?lm=1,https://www.transfermarkt.co.uk/romain-perraud/profil/spieler/318523
472,Sergi Altimira,ESP,MT,22,32,22,"1,972",21.9,0,1,1,0,0,0,4,0,1.7,1.6,1.7,3.3,25,99,30,0.0,0.05,0.05,0.0,0.05,0.08,0.08,0.16,0.07,0.15,sergi altimira,Midfield,right,188.0,ES1,10000000.0,10000000.0,https://img.a.transfermarkt.technology/portrait/header/466801-1676910380.png?lm=1,https://www.transfermarkt.co.uk/sergi-altimira/profil/spieler/466801
473,Pablo Fornals,ESP,"MT,AT",28,26,22,"1,827",20.3,2,0,2,2,0,0,2,0,1.8,1.8,3.3,5.1,32,146,85,0.1,0.0,0.1,0.1,0.1,0.09,0.16,0.25,0.09,0.25,pablo fornals,Midfield,right,178.0,ES1,6000000.0,30000000.0,https://img.a.transfermarkt.technology/portrait/header/357885-1714124764.jpg?lm=1,https://www.transfermarkt.co.uk/pablo-fornals/profil/spieler/357885
474,Youssouf Sabaly,SEN,DF,31,22,20,"1,581",17.6,0,1,1,0,0,0,1,0,0.2,0.2,0.8,1.0,25,62,63,0.0,0.06,0.06,0.0,0.06,0.01,0.05,0.06,0.01,0.06,youssouf sabaly,Defender,right,173.0,ES1,2000000.0,10000000.0,https://img.a.transfermarkt.technology/portrait/header/135492-1532700291.jpg?lm=1,https://www.transfermarkt.co.uk/youssouf-sabaly/profil/spieler/135492
475,Adrián,ESP,GB,37,19,19,"1,710",19.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adrian,Goalkeeper,right,190.0,ES1,500000.0,9000000.0,https://img.a.transfermarkt.technology/portrait/header/71271-1687166366.jpg?lm=1,https://www.transfermarkt.co.uk/adrian/profil/spieler/71271
476,Isco,ESP,MT,32,22,17,"1,547",17.2,9,8,17,4,5,6,5,0,8.6,3.9,4.4,8.2,38,152,112,0.52,0.47,0.99,0.23,0.7,0.5,0.25,0.76,0.22,0.48,isco,Midfield,right,176.0,ES1,6000000.0,90000000.0,https://img.a.transfermarkt.technology/portrait/header/85288-1699613327.jpg?lm=1,https://www.transfermarkt.co.uk/isco/profil/spieler/85288
477,Giovani Lo Celso,ARG,"MT,AT",28,25,15,"1,457",16.2,8,3,11,6,2,3,4,0,4.8,2.4,4.9,7.3,26,132,66,0.49,0.19,0.68,0.37,0.56,0.29,0.3,0.59,0.15,0.45,giovani lo celso,Midfield,left,177.0,ES1,20000000.0,50000000.0,https://img.a.transfermarkt.technology/portrait/header/348795-1726734706.jpg?lm=1,https://www.transfermarkt.co.uk/giovani-lo-celso/profil/spieler/348795
478,Antony,BRA,AT,24,17,15,"1,362",15.1,5,2,7,5,0,0,2,1,2.9,2.9,3.5,6.3,94,67,157,0.33,0.13,0.46,0.33,0.46,0.19,0.23,0.42,0.19,0.42,antony,Attack,left,172.0,ES1,20000000.0,75000000.0,https://img.a.transfermarkt.technology/portrait/header/602105-1743410455.jpg?lm=1,https://www.transfermarkt.co.uk/antony/profil/spieler/602105
479,Rui Silva,POR,GB,30,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,rui silva,Goalkeeper,left,191.0,PO1,6000000.0,15000000.0,https://img.a.transfermarkt.technology/portrait/header/234811-1666770953.jpg?lm=1,https://www.transfermarkt.co.uk/rui-silva/profil/spieler/234811
480,Ricardo Rodríguez,SUI,DF,31,18,15,"1,274",14.2,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,19,63,32,0.0,0.07,0.07,0.0,0.07,0.01,0.03,0.04,0.01,0.04,ricardo rodriguez,Defender,left,182.0,ES1,2500000.0,28000000.0,https://img.a.transfermarkt.technology/portrait/header/86784-1718216908.jpg?lm=1,https://www.transfermarkt.co.uk/ricardo-rodriguez/profil/spieler/86784
481,Jesus Rodríguez,ESP,AT,18,21,15,"1,111",12.3,2,0,2,2,0,0,0,0,2.3,2.3,0.2,2.5,53,35,99,0.16,0.0,0.16,0.16,0.16,0.18,0.02,0.2,0.18,0.2,jesus rodriguez,Attack,right,185.0,ES1,10000000.0,10000000.0,https://img.a.transfermarkt.technology/portrait/header/1190411-1739792761.jpg?lm=1,https://www.transfermarkt.co.uk/jesus-rodriguez/profil/spieler/1190411
482,Vitor Roque,BRA,AT,19,22,14,"1,235",13.7,4,0,4,4,0,0,4,0,6.1,6.1,1.2,7.3,24,17,57,0.29,0.0,0.29,0.29,0.29,0.44,0.09,0.53,0.44,0.53,vitor roque,Attack,right,174.0,ES1,30000000.0,40000000.0,https://img.a.transfermarkt.technology/portrait/header/943837-1704703716.jpg?lm=1,https://www.transfermarkt.co.uk/vitor-roque/profil/spieler/943837
484,Marc Roca,ESP,MT,27,14,11,906,10.1,2,2,4,2,0,0,4,0,1.1,1.1,1.0,2.1,11,59,13,0.2,0.2,0.4,0.2,0.4,0.11,0.1,0.21,0.11,0.21,marc roca,Midfield,left,184.0,ES1,8000000.0,30000000.0,https://img.a.transfermarkt.technology/portrait/header/336869-1719579269.jpg?lm=1,https://www.transfermarkt.co.uk/marc-roca/profil/spieler/336869
485,Cédric Bakambu,COD,AT,33,25,6,710,7.9,2,2,4,2,0,0,4,0,3.2,3.2,0.6,3.7,9,14,43,0.25,0.25,0.51,0.25,0.51,0.4,0.07,0.47,0.4,0.47,cedric bakambu,Attack,right,182.0,ES1,1800000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/127048-1563441766.jpg?lm=1,https://www.transfermarkt.co.uk/cedric-bakambu/profil/spieler/127048
487,Héctor Bellerín,ESP,DF,29,9,6,580,6.4,0,2,2,0,0,0,1,0,0.2,0.2,2.0,2.2,3,24,22,0.0,0.31,0.31,0.0,0.31,0.03,0.32,0.35,0.03,0.35,hector bellerin,Defender,right,178.0,ES1,3000000.0,40000000.0,https://img.a.transfermarkt.technology/portrait/header/191217-1676903202.jpg?lm=1,https://www.transfermarkt.co.uk/hector-bellerin/profil/spieler/191217
488,William Carvalho,POR,MT,32,14,6,484,5.4,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.5,5,45,10,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09,william carvalho,Midfield,right,187.0,ES1,2000000.0,30000000.0,https://img.a.transfermarkt.technology/portrait/header/100131-1662113601.jpg?lm=1,https://www.transfermarkt.co.uk/william-carvalho/profil/spieler/100131
489,Fran Vieites,ESP,GB,25,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,fran vieites,Goalkeeper,left,196.0,ES1,800000.0,800000.0,https://img.a.transfermarkt.technology/portrait/header/551182-1701083106.jpg?lm=1,https://www.transfermarkt.co.uk/fran-vieites/profil/spieler/551182
490,Ángel Ortíz,ESP,DF,20,5,4,353,3.9,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.2,4,15,20,0.0,0.25,0.25,0.0,0.25,0.01,0.03,0.04,0.01,0.04,angel ortiz,Defender,right,167.0,ES1,2500000.0,2500000.0,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/angel-ortiz/profil/spieler/933908
491,Iker Losada,ESP,"MT,AT",22,10,3,336,3.7,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,9,14,16,0.0,0.0,0.0,0.0,0.0,0.13,0.08,0.21,0.13,0.21,iker losada,Attack,right,175.0,ES1,1800000.0,1800000.0,https://img.a.transfermarkt.technology/portrait/header/632741-1569337955.jpg?lm=1,https://www.transfermarkt.co.uk/iker-losada/profil/spieler/632741
492,Assane Diao,SEN,AT,18,10,2,277,3.1,1,2,3,1,0,0,0,0,0.8,0.8,1.5,2.3,9,1,27,0.32,0.65,0.97,0.32,0.97,0.26,0.5,0.75,0.26,0.75,assane diao,Attack,right,185.0,IT1,25000000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/1061282-1699273116.jpg?lm=1,https://www.transfermarkt.co.uk/assane-diao/profil/spieler/1061282
493,Nabil Fekir,FRA,MT,31,2,2,180,2.0,0,1,1,0,0,0,0,0,0.7,0.7,0.6,1.2,9,10,18,0.0,0.5,0.5,0.0,0.5,0.34,0.28,0.62,0.34,0.62,nabil fekir,Midfield,left,173.0,ES1,10000000.0,70000000.0,https://img.a.transfermarkt.technology/portrait/header/203496-1653041152.jpg?lm=1,https://www.transfermarkt.co.uk/nabil-fekir/profil/spieler/203496
495,Mateo Flores,ESP,MT,20,6,1,153,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mateo flores,Midfield,left,178.0,ES1,1000000.0,1000000.0,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/mateo-flores/profil/spieler/1061283
