Age,Min,Gls,Ast,npxG,xAG,Sh,SoT,Cmp,Att,KP,PPA,CrsPA,PrgP,Touches,PrgC,Succ,Dis,Rec,Tkl,Int,Blocks,Clr,Recov,Won,CrdY,CrdR,Fls,Fld,Off,Crs,value,days_missed,games_missed,height,Club_Rank,Country_Rank,Pos_FW,Pos_MF,foot_left,foot_right
23.0,2947.0,6.0,7.0,6.1,6.8,53.0,20.0,1518.0,1900.0,77.0,41.0,7.0,212.0,2210.0,60.0,26.0,28.0,1622.0,65.0,13.0,46.0,23.0,156.0,14.0,8.0,0.0,52.0,4.0,9.0,109.0,75000000.0,65.0,12.0,178.0,8,1,False,True,False,True
25.0,2945.0,1.0,7.0,2.4,5.8,20.0,6.0,1126.0,1457.0,45.0,46.0,26.0,77.0,1842.0,52.0,10.0,11.0,952.0,71.0,40.0,39.0,122.0,131.0,41.0,11.0,0.0,38.0,0.0,6.0,111.0,10000000.0,0.0,0.0,186.0,16,3,False,False,False,False
33.0,2944.0,1.0,4.0,0.9,2.2,17.0,4.0,1400.0,1694.0,14.0,22.0,2.0,142.0,2061.0,24.0,7.0,6.0,1234.0,50.0,35.0,10.0,183.0,141.0,62.0,9.0,0.0,22.0,0.0,6.0,17.0,1500000.0,73.0,4.0,188.0,161,7,False,False,False,True
28.0,5914.0,24.0,8.0,15.0,5.4,154.0,66.0,1574.0,1868.0,52.0,44.0,2.0,226.0,2656.0,112.0,78.0,98.0,1906.0,86.0,48.0,40.0,104.0,288.0,134.0,6.0,0.0,90.0,10.0,4.0,22.0,50000000.0,98.0,16.0,191.0,9,4,False,True,False,True
27.0,2936.0,2.0,0.0,1.3,0.4,11.0,5.0,1555.0,1673.0,6.0,2.0,0.0,90.0,1915.0,24.0,8.0,10.0,1338.0,34.0,24.0,21.0,114.0,97.0,31.0,1.0,0.0,9.0,0.0,1.0,5.0,35000000.0,44.0,9.0,183.0,77,4,False,False,False,True
33.0,2934.0,4.0,0.0,3.7,0.4,40.0,11.0,1654.0,1977.0,5.0,13.0,0.0,118.0,2319.0,18.0,8.0,6.0,1609.0,36.0,45.0,8.0,138.0,134.0,56.0,9.0,1.0,35.0,2.0,8.0,13.0,7000000.0,30.0,7.0,186.0,43,20,False,False,False,True
21.0,2927.0,2.0,0.0,0.7,0.1,10.0,4.0,920.0,1135.0,3.0,0.0,0.0,48.0,1576.0,4.0,1.0,5.0,793.0,66.0,72.0,6.0,194.0,89.0,133.0,10.0,0.0,44.0,0.0,5.0,0.0,10000000.0,8.0,1.0,193.0,58,7,False,False,False,True
28.0,2922.0,2.0,1.0,2.2,1.6,27.0,8.0,1017.0,1410.0,19.0,19.0,9.0,103.0,1835.0,42.0,17.0,15.0,829.0,96.0,47.0,35.0,123.0,117.0,46.0,11.0,0.0,37.0,8.0,8.0,85.0,3000000.0,12.0,2.0,181.0,299,1,False,False,False,True
32.0,2922.0,1.0,1.0,1.3,2.9,15.0,4.0,1045.0,1290.0,16.0,11.0,0.0,75.0,1706.0,9.0,5.0,7.0,927.0,64.0,41.0,12.0,213.0,98.0,102.0,6.0,0.0,35.0,0.0,9.0,1.0,9000000.0,85.0,5.0,185.0,135,4,False,False,False,True
28.0,2919.0,19.0,4.0,18.5,2.6,90.0,41.0,450.0,588.0,27.0,13.0,1.0,67.0,925.0,60.0,15.0,35.0,658.0,22.0,8.0,23.0,21.0,81.0,30.0,5.0,0.0,34.0,10.0,3.0,20.0,32000000.0,36.0,6.0,176.0,43,2,True,False,False,True
27.0,2918.0,0.0,2.0,0.8,2.8,20.0,6.0,1493.0,1693.0,24.0,30.0,4.0,139.0,2022.0,114.0,38.0,39.0,1433.0,44.0,19.0,33.0,90.0,135.0,11.0,5.0,0.0,28.0,3.0,3.0,51.0,15000000.0,0.0,0.0,173.0,55,4,False,False,False,True
26.0,2912.0,2.0,2.0,1.5,0.8,25.0,6.0,1205.0,1541.0,14.0,23.0,8.0,91.0,1948.0,39.0,9.0,15.0,1077.0,58.0,46.0,40.0,141.0,88.0,69.0,6.0,0.0,29.0,5.0,3.0,57.0,13000000.0,10.0,2.0,183.0,128,4,False,False,False,False
24.0,2911.0,2.0,10.0,2.8,8.4,35.0,7.0,1107.0,1529.0,63.0,73.0,17.0,234.0,1883.0,73.0,50.0,47.0,1239.0,83.0,27.0,36.0,31.0,179.0,12.0,2.0,0.0,18.0,1.0,8.0,144.0,28000000.0,101.0,20.0,180.0,99,21,False,True,False,True
20.0,2909.0,2.0,4.0,4.0,3.0,42.0,14.0,1087.0,1361.0,34.0,27.0,6.0,145.0,1760.0,76.0,49.0,36.0,1077.0,89.0,28.0,36.0,35.0,179.0,15.0,8.0,0.0,46.0,6.0,2.0,113.0,15000000.0,0.0,0.0,180.0,55,6,False,True,False,True
26.0,2907.0,31.0,3.0,18.6,7.7,152.0,75.0,949.0,1145.0,51.0,52.0,3.0,140.0,1572.0,150.0,83.0,49.0,1355.0,8.0,1.0,33.0,1.0,36.0,4.0,3.0,1.0,25.0,8.0,5.0,35.0,180000000.0,25.0,5.0,178.0,3,2,True,False,False,True
32.0,2888.0,2.0,7.0,0.9,4.4,21.0,3.0,2528.0,2818.0,50.0,40.0,6.0,318.0,3052.0,42.0,7.0,14.0,2368.0,48.0,12.0,26.0,52.0,179.0,41.0,3.0,0.0,33.0,2.0,10.0,30.0,12000000.0,0.0,0.0,186.0,10,20,False,True,True,False
31.0,2886.0,0.0,4.0,0.9,2.8,18.0,7.0,1096.0,1357.0,25.0,28.0,13.0,80.0,1717.0,67.0,32.0,21.0,995.0,62.0,23.0,36.0,104.0,139.0,28.0,8.0,0.0,48.0,3.0,5.0,63.0,9000000.0,11.0,2.0,177.0,113,6,False,False,False,True
29.0,2881.0,0.0,2.0,0.7,1.1,19.0,6.0,1557.0,1763.0,11.0,18.0,1.0,122.0,2075.0,11.0,7.0,10.0,1416.0,53.0,48.0,23.0,86.0,133.0,39.0,8.0,0.0,23.0,1.0,5.0,11.0,6000000.0,20.0,1.0,186.0,1407,10,False,True,False,True
25.0,2881.0,4.0,1.0,4.1,4.3,39.0,12.0,1700.0,1966.0,37.0,41.0,5.0,216.0,2308.0,40.0,23.0,41.0,1702.0,52.0,35.0,28.0,36.0,186.0,53.0,5.0,1.0,31.0,2.0,6.0,23.0,50000000.0,7.0,0.0,183.0,36,5,False,True,False,True
24.0,2881.0,0.0,2.0,1.2,2.5,19.0,4.0,1225.0,1532.0,22.0,19.0,8.0,105.0,1867.0,58.0,13.0,12.0,979.0,61.0,19.0,45.0,87.0,147.0,21.0,2.0,0.0,20.0,4.0,6.0,60.0,5000000.0,124.0,7.0,173.0,563,10,False,False,False,True
22.0,2879.0,4.0,5.0,2.2,7.4,25.0,11.0,2404.0,2749.0,70.0,79.0,4.0,360.0,3060.0,92.0,40.0,35.0,2389.0,61.0,26.0,43.0,21.0,254.0,7.0,3.0,0.0,10.0,4.0,4.0,58.0,140000000.0,176.0,28.0,174.0,11,3,False,True,False,True
27.0,2878.0,0.0,3.0,0.6,4.6,15.0,3.0,829.0,1246.0,36.0,30.0,22.0,80.0,1579.0,77.0,17.0,32.0,778.0,55.0,15.0,60.0,110.0,88.0,36.0,7.0,0.0,49.0,2.0,5.0,178.0,2500000.0,126.0,18.0,187.0,85,9,True,False,True,False
30.0,2875.0,1.0,4.0,1.0,3.9,31.0,7.0,1129.0,1536.0,70.0,26.0,10.0,152.0,1802.0,32.0,21.0,17.0,890.0,61.0,24.0,17.0,28.0,168.0,31.0,6.0,0.0,38.0,5.0,12.0,201.0,3500000.0,123.0,10.0,175.0,109,3,False,True,False,True
26.0,2873.0,2.0,6.0,1.0,4.7,26.0,4.0,783.0,1193.0,36.0,31.0,19.0,93.0,1528.0,79.0,12.0,5.0,739.0,51.0,29.0,26.0,103.0,124.0,19.0,1.0,0.0,28.0,5.0,1.0,129.0,3000000.0,27.0,4.0,180.0,742,9,False,False,True,False
33.0,2869.0,4.0,2.0,1.1,0.9,19.0,6.0,1084.0,1442.0,9.0,15.0,3.0,69.0,1796.0,9.0,1.0,1.0,1009.0,40.0,30.0,13.0,199.0,83.0,77.0,4.0,1.0,24.0,1.0,11.0,17.0,1000000.0,19.0,2.0,190.0,80,3,False,False,True,False
30.0,2868.0,5.0,9.0,5.4,4.7,43.0,15.0,1151.0,1558.0,42.0,40.0,12.0,125.0,1949.0,65.0,35.0,36.0,1210.0,61.0,22.0,64.0,61.0,152.0,31.0,9.0,1.0,30.0,5.0,5.0,78.0,5000000.0,17.0,3.0,177.0,303,10,False,True,False,True
26.0,2862.0,10.0,7.0,6.6,3.7,61.0,21.0,783.0,1090.0,27.0,48.0,15.0,130.0,1537.0,64.0,56.0,62.0,1031.0,66.0,14.0,42.0,47.0,133.0,16.0,2.0,0.0,27.0,15.0,3.0,80.0,25000000.0,0.0,0.0,172.0,50,15,True,False,True,False
24.0,2861.0,4.0,2.0,2.4,2.1,53.0,20.0,1119.0,1411.0,29.0,15.0,1.0,140.0,1739.0,20.0,17.0,37.0,1027.0,47.0,28.0,28.0,55.0,147.0,27.0,7.0,1.0,50.0,0.0,4.0,72.0,8500000.0,0.0,0.0,184.0,95,9,False,True,False,True
17.0,2856.0,9.0,13.0,9.8,13.9,144.0,46.0,1161.0,1553.0,64.0,95.0,16.0,160.0,2094.0,181.0,161.0,49.0,1723.0,42.0,16.0,57.0,3.0,123.0,1.0,3.0,0.0,30.0,11.0,8.0,108.0,200000000.0,64.0,11.0,180.0,11,3,True,False,True,False
20.0,2855.0,10.0,3.0,5.1,3.3,46.0,16.0,1401.0,1588.0,27.0,15.0,0.0,149.0,1983.0,29.0,18.0,11.0,1276.0,110.0,32.0,23.0,67.0,188.0,37.0,8.0,0.0,29.0,2.0,7.0,0.0,35000000.0,0.0,0.0,180.0,8,5,False,True,False,True
25.0,2850.0,10.0,1.0,7.0,1.7,78.0,29.0,419.0,667.0,15.0,9.0,3.0,46.0,952.0,20.0,11.0,34.0,710.0,10.0,1.0,28.0,28.0,53.0,83.0,4.0,0.0,21.0,2.0,5.0,17.0,15000000.0,0.0,0.0,185.0,266,9,True,False,False,True
29.0,2847.0,3.0,7.0,1.8,7.4,34.0,10.0,3269.0,3652.0,83.0,53.0,10.0,362.0,3867.0,51.0,12.0,7.0,3047.0,47.0,25.0,30.0,34.0,190.0,12.0,4.0,0.0,15.0,1.0,7.0,176.0,45000000.0,41.0,7.0,177.0,4,10,False,True,False,True
25.0,2845.0,2.0,0.0,1.2,0.0,20.0,5.0,1350.0,1529.0,1.0,2.0,1.0,70.0,1879.0,17.0,7.0,2.0,1227.0,46.0,38.0,12.0,157.0,87.0,62.0,10.0,0.0,53.0,1.0,2.0,2.0,10000000.0,21.0,3.0,187.0,98,3,False,False,False,True
28.0,2845.0,2.0,0.0,2.0,1.5,36.0,10.0,1213.0,1452.0,19.0,16.0,3.0,141.0,1757.0,34.0,11.0,19.0,1093.0,57.0,39.0,32.0,54.0,154.0,60.0,4.0,0.0,22.0,4.0,4.0,9.0,10000000.0,0.0,0.0,181.0,53,10,False,True,False,True
31.0,2843.0,14.0,10.0,9.8,4.0,60.0,20.0,353.0,497.0,35.0,11.0,1.0,36.0,725.0,31.0,6.0,53.0,589.0,4.0,1.0,21.0,17.0,34.0,42.0,4.0,0.0,47.0,2.0,0.0,4.0,22000000.0,17.0,5.0,191.0,9,8,True,False,True,False
25.0,2842.0,6.0,1.0,3.2,3.2,35.0,8.0,1373.0,1672.0,39.0,38.0,3.0,207.0,1993.0,107.0,57.0,51.0,1446.0,48.0,26.0,31.0,28.0,193.0,13.0,4.0,0.0,48.0,3.0,10.0,44.0,7000000.0,14.0,2.0,185.0,393,2,True,False,False,True
28.0,2839.0,18.0,9.0,17.6,12.7,112.0,40.0,1064.0,1497.0,91.0,67.0,18.0,135.0,1863.0,94.0,52.0,29.0,1316.0,36.0,11.0,36.0,26.0,94.0,9.0,4.0,0.0,11.0,10.0,12.0,215.0,90000000.0,61.0,14.0,176.0,11,5,True,False,True,False
27.0,2838.0,0.0,1.0,0.7,1.5,13.0,3.0,1526.0,1781.0,20.0,20.0,5.0,115.0,2139.0,42.0,26.0,17.0,1289.0,115.0,34.0,35.0,95.0,149.0,50.0,3.0,0.0,38.0,3.0,1.0,23.0,25000000.0,111.0,21.0,183.0,41,7,False,False,False,True
24.0,2834.0,5.0,4.0,3.5,6.2,47.0,13.0,1239.0,1663.0,68.0,90.0,24.0,279.0,1988.0,107.0,45.0,55.0,1502.0,43.0,11.0,39.0,9.0,167.0,23.0,4.0,0.0,28.0,7.0,17.0,145.0,17000000.0,15.0,3.0,168.0,303,22,False,True,False,True
31.0,5708.0,10.0,6.0,3.4,9.2,56.0,24.0,1652.0,2446.0,72.0,120.0,50.0,208.0,3040.0,194.0,86.0,80.0,2082.0,70.0,44.0,122.0,88.0,224.0,30.0,12.0,0.0,38.0,4.0,6.0,418.0,2000000.0,0.0,0.0,176.0,110,3,False,True,True,False
27.0,2827.0,1.0,1.0,1.4,1.5,24.0,9.0,1355.0,1677.0,28.0,19.0,4.0,118.0,1956.0,16.0,3.0,7.0,1130.0,46.0,37.0,7.0,104.0,139.0,30.0,7.0,0.0,27.0,1.0,7.0,102.0,5000000.0,69.0,8.0,192.0,563,27,False,False,False,True
23.0,2825.0,1.0,1.0,1.3,0.6,22.0,7.0,1177.0,1338.0,15.0,13.0,0.0,116.0,1589.0,43.0,6.0,18.0,1073.0,35.0,25.0,16.0,51.0,130.0,14.0,8.0,1.0,38.0,2.0,3.0,30.0,30000000.0,68.0,11.0,181.0,6,9,False,True,False,True
22.0,2825.0,1.0,0.0,1.8,1.0,20.0,8.0,1892.0,2164.0,14.0,10.0,1.0,125.0,2475.0,29.0,3.0,5.0,1792.0,28.0,30.0,11.0,141.0,123.0,63.0,9.0,0.0,35.0,1.0,3.0,10.0,22000000.0,23.0,3.0,188.0,198,4,False,False,False,True
25.0,2825.0,4.0,7.0,3.5,6.6,48.0,14.0,1376.0,1650.0,59.0,35.0,5.0,192.0,1948.0,90.0,14.0,32.0,1266.0,53.0,25.0,15.0,51.0,156.0,37.0,7.0,1.0,21.0,5.0,6.0,164.0,120000000.0,16.0,4.0,188.0,22,4,False,True,False,True
37.0,2823.0,9.0,4.0,9.6,3.0,56.0,23.0,258.0,389.0,19.0,10.0,1.0,22.0,586.0,29.0,11.0,14.0,382.0,19.0,5.0,15.0,24.0,39.0,50.0,5.0,0.0,25.0,6.0,7.0,11.0,1000000.0,53.0,11.0,179.0,46,4,True,False,False,True
26.0,2822.0,2.0,2.0,1.0,2.5,24.0,7.0,2134.0,2431.0,29.0,31.0,2.0,294.0,2752.0,33.0,8.0,8.0,2032.0,72.0,23.0,14.0,77.0,141.0,35.0,9.0,0.0,46.0,2.0,9.0,24.0,30000000.0,35.0,6.0,185.0,19,9,False,True,False,True
30.0,2819.0,5.0,4.0,4.3,1.3,39.0,15.0,1164.0,1427.0,18.0,27.0,4.0,154.0,1802.0,14.0,7.0,20.0,1075.0,79.0,49.0,25.0,70.0,193.0,49.0,8.0,1.0,44.0,2.0,6.0,17.0,11000000.0,100.0,16.0,187.0,99,21,False,True,False,True
31.0,2819.0,0.0,3.0,0.4,2.7,16.0,3.0,1058.0,1564.0,36.0,46.0,29.0,136.0,1929.0,27.0,6.0,13.0,772.0,81.0,34.0,44.0,102.0,132.0,26.0,9.0,1.0,38.0,2.0,12.0,148.0,1200000.0,0.0,0.0,183.0,109,3,False,False,True,False
26.0,2815.0,1.0,0.0,1.5,0.1,12.0,1.0,1376.0,1564.0,4.0,6.0,0.0,86.0,1906.0,12.0,5.0,6.0,1268.0,42.0,26.0,7.0,185.0,90.0,45.0,4.0,0.0,23.0,0.0,3.0,5.0,15000000.0,4.0,1.0,187.0,46,8,False,False,False,True
25.0,2814.0,0.0,3.0,2.0,2.0,25.0,5.0,1347.0,1673.0,26.0,25.0,8.0,103.0,1983.0,62.0,27.0,21.0,1200.0,68.0,37.0,36.0,72.0,167.0,38.0,5.0,0.0,40.0,0.0,5.0,66.0,30000000.0,25.0,5.0,183.0,41,6,False,False,False,True
31.0,2804.0,3.0,4.0,3.1,4.8,56.0,14.0,873.0,1261.0,56.0,55.0,23.0,129.0,1561.0,135.0,32.0,24.0,1137.0,29.0,13.0,57.0,50.0,95.0,6.0,3.0,0.0,14.0,3.0,7.0,229.0,10000000.0,15.0,2.0,171.0,9,9,True,False,True,False
23.0,2804.0,21.0,5.0,9.1,5.7,111.0,45.0,1089.0,1389.0,47.0,70.0,14.0,157.0,1746.0,126.0,54.0,44.0,1451.0,35.0,12.0,26.0,5.0,88.0,8.0,3.0,0.0,24.0,7.0,5.0,110.0,40000000.0,0.0,0.0,181.0,51,4,True,False,False,False
24.0,2803.0,7.0,8.0,6.3,5.0,61.0,21.0,993.0,1269.0,51.0,41.0,10.0,164.0,1627.0,69.0,31.0,44.0,1227.0,43.0,23.0,27.0,29.0,127.0,40.0,11.0,1.0,38.0,5.0,10.0,45.0,50000000.0,7.0,1.0,171.0,40,4,False,True,False,True
31.0,2797.0,4.0,2.0,2.3,2.1,26.0,9.0,1678.0,1920.0,20.0,33.0,2.0,185.0,2193.0,36.0,24.0,17.0,1561.0,89.0,35.0,13.0,49.0,138.0,28.0,4.0,0.0,45.0,1.0,6.0,12.0,14000000.0,151.0,35.0,185.0,22,77,False,True,False,True
27.0,2790.0,3.0,0.0,1.6,0.8,21.0,7.0,1617.0,1817.0,7.0,8.0,4.0,69.0,2170.0,23.0,12.0,8.0,1513.0,40.0,28.0,11.0,171.0,95.0,65.0,5.0,0.0,28.0,1.0,5.0,9.0,12000000.0,89.0,15.0,188.0,7,15,False,False,False,True
34.0,2780.0,0.0,2.0,0.5,1.6,10.0,4.0,2318.0,2610.0,19.0,26.0,8.0,272.0,2860.0,71.0,15.0,12.0,2151.0,49.0,32.0,29.0,94.0,116.0,17.0,2.0,0.0,19.0,0.0,10.0,42.0,1500000.0,22.0,3.0,180.0,200,7,False,False,True,False
23.0,2778.0,9.0,8.0,6.6,4.7,68.0,24.0,737.0,938.0,50.0,23.0,4.0,73.0,1298.0,95.0,46.0,57.0,905.0,22.0,14.0,22.0,14.0,117.0,14.0,3.0,0.0,20.0,8.0,5.0,85.0,10000000.0,3.0,1.0,175.0,498,68,False,True,False,True
28.0,2770.0,1.0,0.0,0.5,0.8,8.0,1.0,1943.0,2253.0,6.0,9.0,0.0,138.0,2520.0,44.0,4.0,2.0,1712.0,22.0,36.0,12.0,124.0,113.0,57.0,5.0,0.0,22.0,1.0,8.0,9.0,12000000.0,167.0,26.0,189.0,53,22,False,False,False,True
21.0,2768.0,9.0,2.0,7.7,3.8,73.0,26.0,351.0,538.0,27.0,15.0,4.0,48.0,878.0,75.0,35.0,65.0,689.0,11.0,4.0,27.0,36.0,83.0,64.0,3.0,0.0,34.0,3.0,2.0,30.0,18000000.0,0.0,0.0,182.0,138,2,True,False,False,True
29.0,2768.0,2.0,1.0,1.2,0.9,11.0,2.0,1317.0,1511.0,5.0,5.0,1.0,99.0,1885.0,13.0,4.0,3.0,1240.0,68.0,34.0,10.0,192.0,100.0,64.0,5.0,0.0,31.0,0.0,5.0,3.0,3000000.0,13.0,2.0,191.0,80,2,False,False,True,False
23.0,2766.0,4.0,1.0,2.3,0.2,16.0,7.0,2086.0,2239.0,3.0,0.0,0.0,90.0,2475.0,15.0,9.0,6.0,1891.0,31.0,27.0,19.0,99.0,139.0,61.0,8.0,1.0,44.0,1.0,2.0,4.0,28000000.0,91.0,14.0,184.0,267,2,False,False,False,True
29.0,2763.0,3.0,0.0,0.8,0.1,12.0,5.0,1195.0,1391.0,4.0,4.0,0.0,91.0,1723.0,23.0,6.0,1.0,1049.0,30.0,18.0,13.0,195.0,102.0,49.0,4.0,0.0,15.0,1.0,5.0,11.0,6000000.0,45.0,6.0,187.0,224,41,False,False,False,True
25.0,2756.0,23.0,6.0,17.2,4.3,95.0,41.0,519.0,689.0,41.0,31.0,1.0,88.0,1025.0,83.0,42.0,55.0,740.0,12.0,3.0,24.0,17.0,55.0,26.0,1.0,0.0,27.0,2.0,6.0,16.0,120000000.0,99.0,21.0,192.0,1,27,True,False,False,True
32.0,2755.0,1.0,2.0,0.9,4.1,17.0,3.0,1217.0,1641.0,40.0,53.0,33.0,130.0,1949.0,66.0,33.0,27.0,1115.0,35.0,26.0,51.0,84.0,181.0,9.0,5.0,0.0,18.0,2.0,12.0,143.0,2000000.0,52.0,5.0,185.0,224,3,False,False,True,False
23.0,2752.0,2.0,2.0,2.3,3.2,23.0,10.0,1263.0,1601.0,39.0,39.0,20.0,104.0,1906.0,69.0,16.0,25.0,1186.0,61.0,27.0,39.0,56.0,139.0,27.0,3.0,0.0,25.0,3.0,6.0,145.0,15000000.0,0.0,0.0,176.0,267,2,False,True,True,False
33.0,2751.0,1.0,1.0,0.4,1.2,13.0,3.0,1249.0,1445.0,24.0,17.0,4.0,120.0,1683.0,22.0,17.0,13.0,1137.0,68.0,29.0,22.0,47.0,157.0,18.0,10.0,0.0,48.0,1.0,7.0,15.0,500000.0,12.0,2.0,175.0,80,4,False,True,False,True
31.0,2744.0,2.0,6.0,2.1,3.7,36.0,9.0,981.0,1302.0,54.0,33.0,15.0,142.0,1558.0,37.0,34.0,30.0,1030.0,40.0,16.0,25.0,23.0,122.0,13.0,4.0,0.0,21.0,0.0,8.0,163.0,4000000.0,0.0,0.0,180.0,224,3,True,False,False,True
25.0,2743.0,1.0,2.0,1.0,4.9,16.0,2.0,919.0,1284.0,61.0,28.0,12.0,59.0,1562.0,52.0,13.0,16.0,835.0,46.0,25.0,23.0,77.0,113.0,34.0,5.0,1.0,27.0,1.0,7.0,161.0,22000000.0,15.0,3.0,182.0,80,4,False,False,True,False
23.0,2741.0,1.0,8.0,1.8,7.2,21.0,4.0,2219.0,2540.0,59.0,50.0,10.0,289.0,2781.0,39.0,20.0,25.0,2112.0,49.0,26.0,15.0,50.0,140.0,18.0,6.0,0.0,21.0,3.0,11.0,95.0,45000000.0,36.0,5.0,183.0,175,10,False,True,True,False
24.0,2741.0,1.0,0.0,1.1,0.6,15.0,4.0,1877.0,2049.0,15.0,9.0,1.0,157.0,2339.0,48.0,4.0,7.0,1673.0,55.0,28.0,11.0,115.0,153.0,66.0,8.0,0.0,32.0,0.0,4.0,6.0,30000000.0,68.0,7.0,185.0,28,3,False,False,False,True
24.0,2738.0,2.0,5.0,1.9,8.9,18.0,10.0,1076.0,1439.0,56.0,23.0,11.0,93.0,1724.0,43.0,22.0,16.0,1025.0,71.0,19.0,47.0,30.0,146.0,20.0,4.0,0.0,29.0,2.0,9.0,231.0,20000000.0,11.0,3.0,171.0,25,3,False,True,True,False
29.0,2737.0,16.0,7.0,11.9,6.2,73.0,36.0,466.0,765.0,29.0,22.0,1.0,63.0,1149.0,45.0,14.0,42.0,797.0,30.0,12.0,43.0,66.0,74.0,149.0,5.0,1.0,75.0,4.0,6.0,16.0,17000000.0,177.0,12.0,194.0,71,10,True,False,False,False
24.0,2736.0,22.0,3.0,18.8,3.0,104.0,55.0,255.0,381.0,29.0,8.0,1.0,20.0,639.0,24.0,13.0,27.0,478.0,11.0,5.0,10.0,23.0,34.0,57.0,2.0,0.0,24.0,2.0,2.0,3.0,180000000.0,115.0,22.0,195.0,2,43,True,False,True,False
25.0,2733.0,0.0,1.0,1.1,0.6,24.0,3.0,1099.0,1326.0,8.0,15.0,1.0,91.0,1717.0,9.0,12.0,15.0,959.0,72.0,65.0,16.0,75.0,191.0,25.0,9.0,0.0,38.0,0.0,5.0,5.0,9000000.0,16.0,2.0,185.0,303,8,False,True,False,True
25.0,2729.0,4.0,6.0,1.5,5.6,33.0,10.0,1692.0,2197.0,35.0,69.0,11.0,200.0,2460.0,69.0,25.0,14.0,1692.0,38.0,22.0,40.0,46.0,138.0,11.0,6.0,1.0,24.0,3.0,9.0,139.0,20000000.0,6.0,2.0,184.0,66,3,False,True,False,True
22.0,2728.0,2.0,6.0,2.1,3.3,40.0,7.0,1085.0,1386.0,37.0,19.0,2.0,143.0,1831.0,52.0,36.0,49.0,1088.0,92.0,31.0,35.0,76.0,207.0,56.0,10.0,0.0,49.0,4.0,9.0,86.0,32000000.0,126.0,29.0,179.0,40,4,False,True,False,True
24.0,2727.0,0.0,1.0,0.8,1.6,25.0,3.0,1013.0,1278.0,15.0,19.0,9.0,146.0,1543.0,13.0,15.0,26.0,889.0,67.0,42.0,24.0,48.0,164.0,28.0,11.0,1.0,66.0,1.0,8.0,29.0,10000000.0,7.0,1.0,176.0,299,3,False,True,False,True
30.0,2723.0,1.0,1.0,1.4,0.6,14.0,1.0,700.0,950.0,12.0,10.0,3.0,80.0,1246.0,12.0,5.0,10.0,617.0,68.0,44.0,23.0,55.0,108.0,42.0,7.0,0.0,45.0,0.0,11.0,22.0,2500000.0,78.0,10.0,189.0,34,10,False,True,False,True
23.0,2718.0,0.0,3.0,1.5,2.2,28.0,8.0,1862.0,2078.0,31.0,24.0,3.0,159.0,2354.0,45.0,18.0,14.0,1749.0,84.0,47.0,11.0,46.0,154.0,11.0,13.0,0.0,43.0,3.0,3.0,37.0,30000000.0,76.0,13.0,179.0,28,9,False,True,False,True
21.0,2714.0,6.0,1.0,5.6,3.3,68.0,24.0,845.0,1039.0,41.0,29.0,5.0,116.0,1416.0,97.0,64.0,48.0,1097.0,27.0,18.0,24.0,8.0,132.0,5.0,5.0,0.0,31.0,5.0,3.0,32.0,25000000.0,39.0,7.0,171.0,720,3,True,False,False,True
26.0,2714.0,0.0,1.0,1.5,1.5,21.0,2.0,602.0,837.0,12.0,12.0,4.0,78.0,1155.0,49.0,29.0,29.0,684.0,55.0,28.0,30.0,51.0,127.0,38.0,1.0,0.0,31.0,4.0,7.0,38.0,6000000.0,13.0,3.0,186.0,34,40,False,True,False,True
25.0,2713.0,6.0,2.0,3.1,2.4,33.0,10.0,557.0,827.0,28.0,31.0,21.0,63.0,1115.0,69.0,38.0,31.0,732.0,30.0,19.0,41.0,47.0,96.0,17.0,2.0,0.0,33.0,1.0,3.0,119.0,5000000.0,58.0,8.0,187.0,327,9,False,True,False,True
30.0,2713.0,0.0,7.0,0.3,4.6,8.0,0.0,1179.0,1640.0,39.0,38.0,26.0,118.0,1902.0,58.0,24.0,18.0,1020.0,49.0,16.0,50.0,109.0,135.0,49.0,3.0,0.0,15.0,0.0,10.0,207.0,1800000.0,14.0,3.0,180.0,327,9,False,False,True,False
29.0,2706.0,0.0,0.0,1.4,4.4,41.0,7.0,1077.0,1525.0,46.0,37.0,18.0,141.0,1882.0,47.0,12.0,12.0,860.0,65.0,27.0,39.0,89.0,115.0,23.0,8.0,0.0,34.0,4.0,5.0,164.0,1500000.0,0.0,0.0,173.0,165,10,False,False,True,False
24.0,2704.0,0.0,0.0,2.4,1.0,36.0,9.0,1539.0,1863.0,13.0,22.0,5.0,171.0,2230.0,50.0,10.0,7.0,1431.0,36.0,39.0,18.0,170.0,123.0,54.0,6.0,1.0,14.0,3.0,5.0,26.0,24000000.0,68.0,12.0,185.0,50,8,False,False,True,False
24.0,2696.0,1.0,3.0,1.0,2.6,17.0,5.0,1120.0,1421.0,27.0,23.0,7.0,128.0,1727.0,31.0,22.0,12.0,1009.0,96.0,42.0,26.0,36.0,172.0,24.0,11.0,0.0,53.0,5.0,5.0,80.0,6000000.0,4.0,1.0,176.0,1389,47,False,True,False,True
34.0,2692.0,0.0,3.0,1.4,1.9,16.0,4.0,1586.0,1911.0,21.0,18.0,3.0,209.0,2267.0,29.0,9.0,33.0,1556.0,103.0,48.0,31.0,56.0,189.0,94.0,12.0,0.0,50.0,4.0,9.0,16.0,5000000.0,0.0,0.0,180.0,75,2,False,True,False,True
